city,location_id,address,restaurant_name,website,tripadvisor_url,rating,num_reviews,review_title,review_text,review_rating
Batroun Lebanon,4232004,"Ad Daoura Street, Batroun Lebanon",Batrouniyat,http://www.batrouniyat.org,https://www.tripadvisor.com/Restaurant_Review-g1943861-d4232004-Reviews-Batrouniyat-Batroun_North_Governorate.html?m=66827,4.2,24,Nice Place with average experience of Food,"The place is really nice, traditional and authentic.
Prices are affordable and portions are ok.
The food taste is average with some new names for different products like Sambousik shrimps, it turned to be Samosa.
The white wine was not tasty at all.",3
Batroun Lebanon,4232004,"Ad Daoura Street, Batroun Lebanon",Batrouniyat,http://www.batrouniyat.org,https://www.tripadvisor.com/Restaurant_Review-g1943861-d4232004-Reviews-Batrouniyat-Batroun_North_Governorate.html?m=66827,4.2,24,Lunch,"We had lunch at batrouniyat me and my husband and it was an amazing one. Food quality was great, cleanliness was super and service was so. Food was very presentable and generous,staff so friendly and welcoming. Washroom was clean and overall the atmosphere was so relaxing and comfy. 
Recommend!!",5
Batroun Lebanon,4232004,"Ad Daoura Street, Batroun Lebanon",Batrouniyat,http://www.batrouniyat.org,https://www.tripadvisor.com/Restaurant_Review-g1943861-d4232004-Reviews-Batrouniyat-Batroun_North_Governorate.html?m=66827,4.2,24,It’s ok,Nice place...like the outdoor and the indoor especially...staff ok but very slow service...food ok...there is a place for the children to play...price fair enough,4
Batroun Lebanon,4232004,"Ad Daoura Street, Batroun Lebanon",Batrouniyat,http://www.batrouniyat.org,https://www.tripadvisor.com/Restaurant_Review-g1943861-d4232004-Reviews-Batrouniyat-Batroun_North_Governorate.html?m=66827,4.2,24,Poorly managed,"A great spacious location with bug potentials, YET very poorly managed.
Batrouniat is a dull experience with little to offer. 
Domestic home made products, nice to shop but unjustifiably expensive. The cafeteria has little to nothing to present.
The management needs a shuffle.",3
Batroun Lebanon,14990559,"Liban-Nord, Douma Lebanon",Chalhoub Restaurant,,https://www.tripadvisor.com/Restaurant_Review-g2077550-d14990559-Reviews-Chalhoub_Restaurant-Douma_North_Governorate.html?m=66827,3.3,16,Terrible experience,"The restaurant is very expensive, as a lebanese who like to enjoy lebanese food we were very disappointed the whole family.
We ate the worth sanboussik, hommos and kebbe...
I will neved recommand this restaurant to someone and it was a very bad experience for Douma, we just wanted to leave this village :(",1
Batroun Lebanon,14990559,"Liban-Nord, Douma Lebanon",Chalhoub Restaurant,,https://www.tripadvisor.com/Restaurant_Review-g2077550-d14990559-Reviews-Chalhoub_Restaurant-Douma_North_Governorate.html?m=66827,3.3,16,A Good Find,"Douma in March is pretty quiet, and restaurant options are limited if staying in town. Fortunately Chalhoub was open. Although we ended up being the only diners on a dark and cold evening, the reception was warm and the food good, We tried the fattoush and grilled shrimp, and washed it down with Beirut Beer. Everything was good, and fairly priced.",4
Batroun Lebanon,14990559,"Liban-Nord, Douma Lebanon",Chalhoub Restaurant,,https://www.tripadvisor.com/Restaurant_Review-g2077550-d14990559-Reviews-Chalhoub_Restaurant-Douma_North_Governorate.html?m=66827,3.3,16,Seafood & Village: A good combination,"A Very simple place where it is preferred to reserve because the place is usually busy.
It is a family business where you can find a nice spirit and good smiles.
As for food, it is tasty and fresh.
Portions are fair and prices are fair and affordable.",4
Batroun Lebanon,14990559,"Liban-Nord, Douma Lebanon",Chalhoub Restaurant,,https://www.tripadvisor.com/Restaurant_Review-g2077550-d14990559-Reviews-Chalhoub_Restaurant-Douma_North_Governorate.html?m=66827,3.3,16,nice drive ...,"my family loved the drive there ... we had high hopes but the cuisine came very disappointing.
the service was friendly though",1
Batroun Lebanon,14990559,"Liban-Nord, Douma Lebanon",Chalhoub Restaurant,,https://www.tripadvisor.com/Restaurant_Review-g2077550-d14990559-Reviews-Chalhoub_Restaurant-Douma_North_Governorate.html?m=66827,3.3,16,"good place for lunch, nice food and pleasant service","I had lunch twice in this beautiful family run fish restaurant. A nice place, good food and friendly service. Prices are good.",4
Batroun Lebanon,24952902,"Eddeh Road Opposite Petrol Station, Batroun, Lebanon, Batroun Lebanon",Furn Al Barake,https://furnalbarake.com,https://www.tripadvisor.com/Restaurant_Review-g1943861-d24952902-Reviews-Furn_Al_Barake-Batroun_North_Governorate.html?m=66827,5.0,1,Amazing restaurant,"Visited while I was on holiday. After the first visit, I became a regular and would eat there every other day if not everyday.

The food is excellent and clean. The ingredients are fresh and most of the vegetables are home grown.

The restaurant is family run and feels very welcoming.

I even asked if they do catering for birthdays and other occasions, which they do.

I would definitely recommend eating here!",5
Batroun Lebanon,26453404,Edde Lebanon,Champagne O'clock Bar,https://instagram.com/champagneoclockbar?utm_source=qr&igshid=mznlngnkzwq4mg%3d%3d,https://www.tripadvisor.com/Restaurant_Review-g26455553-d26453404-Reviews-Champagne_O_clock_Bar-Edde_North_Governorate.html?m=66827,,0,,,
Batroun Lebanon,2647474,"Makaad El Mir, Batroun Lebanon",Chez Maguy,http://www.instagram.com/chezmaguy/?hl=en,https://www.tripadvisor.com/Restaurant_Review-g1943861-d2647474-Reviews-Chez_Maguy-Batroun_North_Governorate.html?m=66827,3.0,114,Horrible,My experience at Chez Maguy Batroun was terrible—from the service to the food and even the way it was served. The price was far too high for what we received. I definitely wouldn’t recommend this place to anyone.,1
Batroun Lebanon,2647474,"Makaad El Mir, Batroun Lebanon",Chez Maguy,http://www.instagram.com/chezmaguy/?hl=en,https://www.tripadvisor.com/Restaurant_Review-g1943861-d2647474-Reviews-Chez_Maguy-Batroun_North_Governorate.html?m=66827,3.0,114,Disappointing Dining Experience at Chez Maguy,"Our visit to Chez Maguy in Batroun was a letdown from start to finish. The tabbouleh was overwhelmingly salty, the batata harra and fried fish were undercooked, and the grilled shrimp hadn’t been cleaned, leaving us to do it ourselves at the table. On top of that, the service was frustrating—an older gentleman from the staff took our salad plate before we were done and insisted it was finished, despite our objection.

We also ordered a grilled fish based on their recommendation, and while the choice itself was good, we were shocked when the bill arrived—$40 for a single piece of fish. Between the poorly prepared food, the dismissive service, and the unexpected price tag, this was not an experience I’d want to repeat or recommend.",1
Batroun Lebanon,2647474,"Makaad El Mir, Batroun Lebanon",Chez Maguy,http://www.instagram.com/chezmaguy/?hl=en,https://www.tripadvisor.com/Restaurant_Review-g1943861-d2647474-Reviews-Chez_Maguy-Batroun_North_Governorate.html?m=66827,3.0,114,Simply awful,"I should have listened to the other reviewers on trip advisor!! Although we have been to this place off season and sat outside with a beautiful view- this time around, we were extremely disappointed and actually embarrassed in front of our good friends! The food was mediocre to say the least- extremely expensive for the quality and type of fish. We asked for grilled, the small fish came out basking in some oil, smelling and was not good whatsoever. She charged 78$ for 400gms of fish!!!! What a rip off!!! The tahini sauce was watered down and tasteless🥺 the octopus was so mushy we returned it! No desert- nothing. We will never set foot in this place again.",1
Batroun Lebanon,2647474,"Makaad El Mir, Batroun Lebanon",Chez Maguy,http://www.instagram.com/chezmaguy/?hl=en,https://www.tripadvisor.com/Restaurant_Review-g1943861-d2647474-Reviews-Chez_Maguy-Batroun_North_Governorate.html?m=66827,3.0,114,very bad,"i had very bad experience at this restaurant. it was almost empty ( almost 4tables only) and yet we had to call for someone to take our order.service was very slow, unprofessional, not friendly, with attitide and arrogance. food was not generous and it was average. coffee was served in rakwa not enough for us as 4 but they charged us for 4 cups of coffee! and to rop it all, they charged us twice some items on their bill other than the lunch we had was extremely overpriced!! we will never go back there!",1
Batroun Lebanon,33364729,"Batroun Bahsa Bay, Batroun Lebanon",Bebabel Batroun Bahsa,https://bebabellebanon.com/,https://www.tripadvisor.com/Restaurant_Review-g1943861-d33364729-Reviews-Bebabel_Batroun_Bahsa-Batroun_North_Governorate.html?m=66827,,0,,,
Batroun Lebanon,25566974,"Bahsa, Batroun Lebanon",Swiss Butter,https://swissbutter.com/,https://www.tripadvisor.com/Restaurant_Review-g1943861-d25566974-Reviews-Swiss_Butter-Batroun_North_Governorate.html?m=66827,4.3,14,Affectionate,It was an amazing experience with the best waiter Ali!,5
Batroun Lebanon,25566974,"Bahsa, Batroun Lebanon",Swiss Butter,https://swissbutter.com/,https://www.tripadvisor.com/Restaurant_Review-g1943861-d25566974-Reviews-Swiss_Butter-Batroun_North_Governorate.html?m=66827,4.3,14,Amazing service and food,"I had a wonderful experience at Swiss Butter. The service was outstanding, with everything managed thoughtfully and attentively. A special thanks to our waitress, Aquilina, whose professionalism, helpfulness, and genuine kindness truly stood out. Her warm and attentive approach added an extra touch that made our visit even more delightful.",5
Batroun Lebanon,25566974,"Bahsa, Batroun Lebanon",Swiss Butter,https://swissbutter.com/,https://www.tripadvisor.com/Restaurant_Review-g1943861-d25566974-Reviews-Swiss_Butter-Batroun_North_Governorate.html?m=66827,4.3,14,A lovely lunch at swiss butter,"I had a great experience at Swiss Butter. The service was excellent, and everything was handled with care and attention. A special mention goes to our waitress, Aquilina, who was not only professional and helpful, but also genuinely kind and attentive throughout my visit. Her warm attitude made the dining experience even more enjoyable.

Highly recommend this place for both the quality of service and the welcoming atmosphere.",5
Batroun Lebanon,25566974,"Bahsa, Batroun Lebanon",Swiss Butter,https://swissbutter.com/,https://www.tripadvisor.com/Restaurant_Review-g1943861-d25566974-Reviews-Swiss_Butter-Batroun_North_Governorate.html?m=66827,4.3,14,Fraud and Very bad experience,"I had one of the worst dining experiences ever at Swiss Butter in Batroun. The food was mediocre at best, but the real problem was the dishonest way they handle orders. The waitress recommended a ribeye that wasn’t even on the menu and never told us the price — which turned out to be a shocking $55 per plate. We ordered it twice, still never being informed of the cost, only to find out at the end when the bill came. This is deceptive, unethical, and unacceptable. Any restaurant with integrity tells customers the price before selling something, especially when it’s outrageously overpriced. The service was disappointing, the experience left a bad taste in every way, and I will warn others so they don’t get ripped off the way we did.

gmitri843@gmail.com",1
