city,location_id,address,restaurant_name,website,tripadvisor_url,rating,num_reviews,review_title,review_text,review_rating
Tyre Lebanon,16673909,"Port, Tyre, Tyre Lebanon",Abo Dany Restaurant,https://www.facebook.com/Abodanyfish/,https://www.tripadvisor.com/Restaurant_Review-g7892679-d16673909-Reviews-Abo_Dany_Restaurant-Tyre_South_Governorate.html?m=66827,5,14,"Excellent host, good prices and fish selection top notch","Dany does it all at his restaurant: he welcomes you, shows you the day’s catch and helps you choose a fish, then hops into the kitchen and prepares it all. An excellent host, he explained how he has worked at restaurants in Russia, Belarus and Cyprus before coming home to open his own spot. The place is unassuming and that’s a big part of its charm. We had a bottle of wine, a fish to share, salad, 2 mezze and water for $40US. 

We’d recommend. ",5
Tyre Lebanon,16673909,"Port, Tyre, Tyre Lebanon",Abo Dany Restaurant,https://www.facebook.com/Abodanyfish/,https://www.tripadvisor.com/Restaurant_Review-g7892679-d16673909-Reviews-Abo_Dany_Restaurant-Tyre_South_Governorate.html?m=66827,5,14,Lovee it,Amazingg place from the ambiance to the staff to the best food ever ive tasted.Highly recommended especially to sea food loversss ♥️♥️♥️,5
Tyre Lebanon,16673909,"Port, Tyre, Tyre Lebanon",Abo Dany Restaurant,https://www.facebook.com/Abodanyfish/,https://www.tripadvisor.com/Restaurant_Review-g7892679-d16673909-Reviews-Abo_Dany_Restaurant-Tyre_South_Governorate.html?m=66827,5,14,Very nice 👍,"Dany is very welcoming and his food is excellent 👌🏻 
We ate some fish or shrimp sandwiches with a very tasty sauce 👏😍",5
Tyre Lebanon,8624440,"Port Entrance st. Qassam square, Tyre Lebanon",Aurelia,http://aureliarestaurant.wix.com/lounge#,https://www.tripadvisor.com/Restaurant_Review-g7892679-d8624440-Reviews-Aurelia-Tyre_South_Governorate.html?m=66827,4.7,27,Cute ,"A cute restaurant by the square. It's a family business, the owners are there to greet you and take care of you. Dinner was nice, enjoyed the filet that was recommended to us. It can get quite busy, reserve ahead. ",4
Tyre Lebanon,8624440,"Port Entrance st. Qassam square, Tyre Lebanon",Aurelia,http://aureliarestaurant.wix.com/lounge#,https://www.tripadvisor.com/Restaurant_Review-g7892679-d8624440-Reviews-Aurelia-Tyre_South_Governorate.html?m=66827,4.7,27,A nice place where to eat in Tyre,"One of the best places to have dinner in Tyre...
Well know for its steak and meat in general
Don't miss it during your week-end in Tyre",4
Tyre Lebanon,8624440,"Port Entrance st. Qassam square, Tyre Lebanon",Aurelia,http://aureliarestaurant.wix.com/lounge#,https://www.tripadvisor.com/Restaurant_Review-g7892679-d8624440-Reviews-Aurelia-Tyre_South_Governorate.html?m=66827,4.7,27,Hidden 🔹,"We found the restaurant while checking trip advisor. It was our first time to visit Tyre, the restaurant is small but very cozy, modern but kept their traditional design( traditional Lebanese house). The food is very tasty from fish, shrimps to hummus and batata harra especially batata harra, their recipe is very delicious. As well, owners are very kind, friendly. Thank you for everything.",5
Tyre Lebanon,8624440,"Port Entrance st. Qassam square, Tyre Lebanon",Aurelia,http://aureliarestaurant.wix.com/lounge#,https://www.tripadvisor.com/Restaurant_Review-g7892679-d8624440-Reviews-Aurelia-Tyre_South_Governorate.html?m=66827,4.7,27,Best Filet Mignon!,"This is a family owned business, run by the family members. Farida greeted us, very friendly and warm lady. she made us feel very welcomed and we had a little conversation with her. The restaurant is next to Tyre port. Very cozy and romantic place. We ordered the Filet Mignon, which was AMAAAZING. it comes with potatoe Jacket (something I haven't tasted anything like it before) it was so good.  If you ever go to Tyre (sour) you should never miss the opportunity to go there. ",5
Tyre Lebanon,8624440,"Port Entrance st. Qassam square, Tyre Lebanon",Aurelia,http://aureliarestaurant.wix.com/lounge#,https://www.tripadvisor.com/Restaurant_Review-g7892679-d8624440-Reviews-Aurelia-Tyre_South_Governorate.html?m=66827,4.7,27,Calm atmosphere with great food,The fillet mignon was amazing. Great cozy place and very kind staff! WiFi available and situated in a central place.,5
Tyre Lebanon,12097278,"Old Town Steps Accessible From The Marina Road. Blue Windows, Tyre Lebanon",Tony's,,https://www.tripadvisor.com/Restaurant_Review-g7892679-d12097278-Reviews-Tony_s-Tyre_South_Governorate.html?m=66827,4.1,38,Lunch at Restaurant Tony Tyre,"Just beside Le Phenicien is Restaurant Tony a slightly shabbier but equally charming option. Tony, the owner of this small  white and blue decorated seafood restaurant, will greet you warmly and fry you up the latest catch. ",5
Tyre Lebanon,12097278,"Old Town Steps Accessible From The Marina Road. Blue Windows, Tyre Lebanon",Tony's,,https://www.tripadvisor.com/Restaurant_Review-g7892679-d12097278-Reviews-Tony_s-Tyre_South_Governorate.html?m=66827,4.1,38,Small but perfectly formed.,"Next door to Al Fakhoury and just as easily missed.
I had two excellent, in terms of choice, quality and price, meals there and I would highly recommend it.",5
Tyre Lebanon,12097278,"Old Town Steps Accessible From The Marina Road. Blue Windows, Tyre Lebanon",Tony's,,https://www.tripadvisor.com/Restaurant_Review-g7892679-d12097278-Reviews-Tony_s-Tyre_South_Governorate.html?m=66827,4.1,38,Mixed feelings ,"The restaurant is very small with about 4 tables. The owner spends most of his time trying to attract walkers/tourists to see his place. He doesn’t speak any English. It was an Ethiopian lady that was taken all the order and taking care of it. 

Location is very good. You can have sea view and see the fishermen. Then you can park the car in public space and walk around 750 meters or go almost to the restaurant, but than buy a parking ticket of 5,000 LBP. 

Food taste was mixed. Fresh sea bass fish was great! Grilled always. Hummus too oily and same was with baba ganoush. Cheese rolls were of good taste. Service ok. However it lacked a bit of that atmosphere one aims to see at the local place.",3
Tyre Lebanon,12097278,"Old Town Steps Accessible From The Marina Road. Blue Windows, Tyre Lebanon",Tony's,,https://www.tripadvisor.com/Restaurant_Review-g7892679-d12097278-Reviews-Tony_s-Tyre_South_Governorate.html?m=66827,4.1,38,Simple but great,"We came here twice, to eat the catch of the day. It's a small simple quite cheap venue. But a lot of ambiance.",5
Tyre Lebanon,12097278,"Old Town Steps Accessible From The Marina Road. Blue Windows, Tyre Lebanon",Tony's,,https://www.tripadvisor.com/Restaurant_Review-g7892679-d12097278-Reviews-Tony_s-Tyre_South_Governorate.html?m=66827,4.1,38,Poor Choice ,"The owner, Tony, is unprofessional. He didn’t give me my change back. Twice. He got angry when I said I just wanted salad. The view was worth the visit but there are so many restaurants to choose from!! Tyre is incredible, but this restaurant is NOT! ",2
Tyre Lebanon,4744306,"Port De Tyr, Tyre Lebanon",Le Phenicien,http://www.facebook.com/Le-Ph%C3%A9nicien-763569073817071/,https://www.tripadvisor.com/Restaurant_Review-g7892679-d4744306-Reviews-Le_Phenicien-Tyre_South_Governorate.html?m=66827,4,101,Great,Great service and the food is even better. Order seafood with a few mezes and your day will be perfect. Nicely situated too.,5
Tyre Lebanon,4744306,"Port De Tyr, Tyre Lebanon",Le Phenicien,http://www.facebook.com/Le-Ph%C3%A9nicien-763569073817071/,https://www.tripadvisor.com/Restaurant_Review-g7892679-d4744306-Reviews-Le_Phenicien-Tyre_South_Governorate.html?m=66827,4,101,Lunch at Le Phenicien Tyre,"Located right on the harbor, Le Phenicien is one of Tyre's most upscale restaurants. Specializing in fresh seafood and fish, the restaurant is known for its great service, tasty food and amazing view. ",5
Tyre Lebanon,4744306,"Port De Tyr, Tyre Lebanon",Le Phenicien,http://www.facebook.com/Le-Ph%C3%A9nicien-763569073817071/,https://www.tripadvisor.com/Restaurant_Review-g7892679-d4744306-Reviews-Le_Phenicien-Tyre_South_Governorate.html?m=66827,4,101,As good as ever,We had a lovely dinner of mezze and a sea bream wrapped in lettuce leaves and grilled. Excellent location by the port.  Not to be missed.,5
Tyre Lebanon,4744306,"Port De Tyr, Tyre Lebanon",Le Phenicien,http://www.facebook.com/Le-Ph%C3%A9nicien-763569073817071/,https://www.tripadvisor.com/Restaurant_Review-g7892679-d4744306-Reviews-Le_Phenicien-Tyre_South_Governorate.html?m=66827,4,101,A good choice,"A good choice. A little expensive but the food is good. 
Very busy, it may be a good idea to make a reservation before. ",4
Tyre Lebanon,4744306,"Port De Tyr, Tyre Lebanon",Le Phenicien,http://www.facebook.com/Le-Ph%C3%A9nicien-763569073817071/,https://www.tripadvisor.com/Restaurant_Review-g7892679-d4744306-Reviews-Le_Phenicien-Tyre_South_Governorate.html?m=66827,4,101,excellent local sublime cuisine,excellent local sublime cuisine fresh fish and Lebanese salads fantastic compliments ⭐️⭐️⭐️⭐️⭐️⭐️⭐️⭐️⭐️⭐️ excellent wine professional and well organized staff compliments,5
 Byblos Lebanon,1372235,"Old Souk, Pepe Abed Street Facing historical Castle main gate, Byblos Lebanon",Locanda - A la Granda,http://www.locandaalagranda.com/,https://www.tripadvisor.com/Restaurant_Review-g298264-d1372235-Reviews-Locanda_A_la_Granda-Byblos_Mount_Lebanon_Governorate.html?m=66827,4.3,290,Zero Customer Respect and Child verbal abusers,We went there for lunch with our kids. One of their staff decided to mock our kid and curse him out of sudden . Shockingly the management rather than trying to solve the issue they considered what happened as a normal act. ,1
 Byblos Lebanon,1372235,"Old Souk, Pepe Abed Street Facing historical Castle main gate, Byblos Lebanon",Locanda - A la Granda,http://www.locandaalagranda.com/,https://www.tripadvisor.com/Restaurant_Review-g298264-d1372235-Reviews-Locanda_A_la_Granda-Byblos_Mount_Lebanon_Governorate.html?m=66827,4.3,290,Amazing and enjoyable experience,"Perfect service, beautiful atmosphere and magnificent food. 
Made to feel welcome like family, and and attended to perfectly in every way, the food was beautiful on the eyes and absolutely delicious",5
 Byblos Lebanon,1372235,"Old Souk, Pepe Abed Street Facing historical Castle main gate, Byblos Lebanon",Locanda - A la Granda,http://www.locandaalagranda.com/,https://www.tripadvisor.com/Restaurant_Review-g298264-d1372235-Reviews-Locanda_A_la_Granda-Byblos_Mount_Lebanon_Governorate.html?m=66827,4.3,290,Lunch at Locanda a la Granda in Byblos,"Serving fusion-style cusine and specializing in redesigning famous traditional Lebanese and international dishes, Locanda a la Granda occupies a prime spot in Byblos old souk. Enjoy the view from the terrace while you enjoy the delicious food and restaurant's special l Locanda Beer. ",5
 Byblos Lebanon,1372235,"Old Souk, Pepe Abed Street Facing historical Castle main gate, Byblos Lebanon",Locanda - A la Granda,http://www.locandaalagranda.com/,https://www.tripadvisor.com/Restaurant_Review-g298264-d1372235-Reviews-Locanda_A_la_Granda-Byblos_Mount_Lebanon_Governorate.html?m=66827,4.3,290,Ba,"So, my family and friends are visiting lebanon l, not for the the first time.  We have been to many places and restaurants,  and everyone was great and nice to us.  

After touring around the area,  we decided to go to this place to have a drink,  eat some appetizers and sweet dishes. When we entered the place,  they didn't say any welcome greetings. We wanted to place an orders,  but after knowing that we don't want to eat main dishes,  he told us that he is ""not interested in only serving us if we don't order main dishes"". Then he told us to ""leave and go somewhere not here"" in front of everyone.  Everyone was looking, and it was super embarrassing. 

I will never bring anyone to this place ever. The way we were treated and possibly racially profiled wasn't OK. I will bring my family and friends who are coming to lebanon to better places. 

You can never treat anyone like that ever!!
",1
 Byblos Lebanon,1372235,"Old Souk, Pepe Abed Street Facing historical Castle main gate, Byblos Lebanon",Locanda - A la Granda,http://www.locandaalagranda.com/,https://www.tripadvisor.com/Restaurant_Review-g298264-d1372235-Reviews-Locanda_A_la_Granda-Byblos_Mount_Lebanon_Governorate.html?m=66827,4.3,290,Bad customer service ..depressed rude waiter,Terrible waiter  and customer service  food is good but overall bad experience ruined the evening  we will never recommend it,1
 Byblos Lebanon,17370355,"Jbeil, Byblos Lebanon",NewYorker Cup,https://www.facebook.com/newyorkercuplebanon/,https://www.tripadvisor.com/Restaurant_Review-g298264-d17370355-Reviews-NewYorker_Cup-Byblos_Mount_Lebanon_Governorate.html?m=66827,4.3,3,"""Friends' cafe""cin Byblos","It is a lovely cafe, perfect for gatherings with your friends. 

Comfy sofas, a cup of coffee and you feel liken you are in New York sitting in  central perk, waiting for Chandler or Joey from Friends to open the door. 

Also a lovely place for read, write or study. 

",4
 Byblos Lebanon,17370355,"Jbeil, Byblos Lebanon",NewYorker Cup,https://www.facebook.com/newyorkercuplebanon/,https://www.tripadvisor.com/Restaurant_Review-g298264-d17370355-Reviews-NewYorker_Cup-Byblos_Mount_Lebanon_Governorate.html?m=66827,4.3,3,Nice Coffee Place,"Visited the place a week ago. It was quite nice, with indoor and outdoor seating which is great. Smoking is allowed outside. The coffee is good and the ambience is very chilled. Loved the music a lot great oldies era. You can take a stroll in Jbeil after your cup of coffee. Recommended 👌",4
 Byblos Lebanon,2019823,"Rue Pepe Abed, Byblos Lebanon",Feniqia,https://www.facebook.com/Feniqia-615306411819947/,https://www.tripadvisor.com/Restaurant_Review-g298264-d2019823-Reviews-Feniqia-Byblos_Mount_Lebanon_Governorate.html?m=66827,4.5,674,Very bad experience!!,I got a very bad experience!! Im a tourist from kuwait i went there to have a dinner with the family the girl who is working their was very ruude with us when we enter the restaurant without any reason!! and we decide to left the place without ordering anything .,1
 Byblos Lebanon,2019823,"Rue Pepe Abed, Byblos Lebanon",Feniqia,https://www.facebook.com/Feniqia-615306411819947/,https://www.tripadvisor.com/Restaurant_Review-g298264-d2019823-Reviews-Feniqia-Byblos_Mount_Lebanon_Governorate.html?m=66827,4.5,674,Best restaurant in Lebanon,"Feniquia is exceptional.
Amazing service with incredibly warm and professional staff, extraordinary food full of flavor and passion, and a beautiful atmosphere that makes the whole experience unforgettable. Truly one of the best restaurants — highly recommended.",5
 Byblos Lebanon,2019823,"Rue Pepe Abed, Byblos Lebanon",Feniqia,https://www.facebook.com/Feniqia-615306411819947/,https://www.tripadvisor.com/Restaurant_Review-g298264-d2019823-Reviews-Feniqia-Byblos_Mount_Lebanon_Governorate.html?m=66827,4.5,674,Bad experience,"Very dry grill not good quality food and meat good starter but not good libanese food service bad 
To hot inside not enough fan for everyone",1
 Byblos Lebanon,2019823,"Rue Pepe Abed, Byblos Lebanon",Feniqia,https://www.facebook.com/Feniqia-615306411819947/,https://www.tripadvisor.com/Restaurant_Review-g298264-d2019823-Reviews-Feniqia-Byblos_Mount_Lebanon_Governorate.html?m=66827,4.5,674,Horrible service. Food came wrong or very late.,"Very poor experience. One third of our orders came out wrong and had to be returned to be redone. It took 45 minutes to make baked potatoes. We waited for an hour after most of us were done eating for a shawarma sandwich order for my teenage son. Eventually, after many “3 more minutes madame”, I sent the boys with my husband to have a tawook sandwich at a restaurant next door. All this, with the restaurant mostly empty..Horrible service. Horrible experience.",1
 Byblos Lebanon,2019823,"Rue Pepe Abed, Byblos Lebanon",Feniqia,https://www.facebook.com/Feniqia-615306411819947/,https://www.tripadvisor.com/Restaurant_Review-g298264-d2019823-Reviews-Feniqia-Byblos_Mount_Lebanon_Governorate.html?m=66827,4.5,674,Recommended,"Nicely presented plates either hunging from the ceiling or served on charcoal, big variety to chose, freshly cooked and a nice surprise at the end: on the house after 8 flavoured ice cream. Shots of arak served for all also complimentary",5
 Byblos Lebanon,2235821,"Edde Yard Old Souk, Byblos Lebanon",eCafe,http://www.eddeyard.com/e_cafe.html,https://www.tripadvisor.com/Restaurant_Review-g298264-d2235821-Reviews-ECafe-Byblos_Mount_Lebanon_Governorate.html?m=66827,3.8,49,Bad experience,"Very expensive 
The steak nothing special and cold and not the way we asked to be cooked 
No Parmesan cheese 
No steak knifes 
Bad location and uncomfortable seating area",1
 Byblos Lebanon,2235821,"Edde Yard Old Souk, Byblos Lebanon",eCafe,http://www.eddeyard.com/e_cafe.html,https://www.tripadvisor.com/Restaurant_Review-g298264-d2235821-Reviews-ECafe-Byblos_Mount_Lebanon_Governorate.html?m=66827,3.8,49,"eCafe, in the center of Byblos, has Mediterranean atmosphere and delicious international menu.",ECafe has a friendly and helpful chef and staff who provide  delicious meals with Middle Eastern flair. I spent a delightful Thanksgiving dinner in the private dining room.,5
 Byblos Lebanon,2235821,"Edde Yard Old Souk, Byblos Lebanon",eCafe,http://www.eddeyard.com/e_cafe.html,https://www.tripadvisor.com/Restaurant_Review-g298264-d2235821-Reviews-ECafe-Byblos_Mount_Lebanon_Governorate.html?m=66827,3.8,49,Beautiful setting with European/North American food,We only had drinks here after a stroll through the Souks so I can’t speak to the food - but the setting is truly lovely and refreshingly quiet after the bustling shops and boiling hot castle. Lovely for a pit-stop. ,4
 Byblos Lebanon,2235821,"Edde Yard Old Souk, Byblos Lebanon",eCafe,http://www.eddeyard.com/e_cafe.html,https://www.tripadvisor.com/Restaurant_Review-g298264-d2235821-Reviews-ECafe-Byblos_Mount_Lebanon_Governorate.html?m=66827,3.8,49,Not what you expect but in a nice way,"Byblos is full of Lebanese cuisine and this is completely different. The speciality is really BBQ steaks and grills of all sorts along with potatoes and salads. In a sense more North American or European style.

Excellent quality steaks, cooked on a wood fired BBQ to perfection along with roasted potatoes, salads and a delicious mushroom sauce to go with the steak.

Also a very good selection of Lebanese wines. The Reds go well with the steaks.

Deserts were good as well, especially the fresh waffles, chocolate ice cream and strawberries.",4
 Byblos Lebanon,2235821,"Edde Yard Old Souk, Byblos Lebanon",eCafe,http://www.eddeyard.com/e_cafe.html,https://www.tripadvisor.com/Restaurant_Review-g298264-d2235821-Reviews-ECafe-Byblos_Mount_Lebanon_Governorate.html?m=66827,3.8,49,A great choice,"The place is located in the heart of the Souk. The overall experience is great. The food was so delicious, the staff is friendly and helpful. They offered us desserts because they forgot to bring our salad. That was a nice gesture!",4
 Byblos Lebanon,26431539,"Le Phoenix De Byblos Public Beach, Byblos 000000 Lebanon",Zeeri Beach House,,https://www.tripadvisor.com/Restaurant_Review-g298264-d26431539-Reviews-Zeeri_Beach_House-Byblos_Mount_Lebanon_Governorate.html?m=66827,5,1,Great vibes.,"Great seaside location. The best music vibe, service, yummy drinks and munchies. Reasonably priced. Unforgettable sunset views. Just delightful.",5
 Byblos Lebanon,12286482,"Rue 30 old town byblos Old Souk, Byblos Lebanon",Rue 30,,https://www.tripadvisor.com/Restaurant_Review-g298264-d12286482-Reviews-Rue_30-Byblos_Mount_Lebanon_Governorate.html?m=66827,4.5,4,A Drink in Byblos,"The place is nice having a nice music and great DJ.
People are friendly there.
You can enjoy any kind of drink or cocktail.
They have a good and tasty house wine.",4
 Byblos Lebanon,12286482,"Rue 30 old town byblos Old Souk, Byblos Lebanon",Rue 30,,https://www.tripadvisor.com/Restaurant_Review-g298264-d12286482-Reviews-Rue_30-Byblos_Mount_Lebanon_Governorate.html?m=66827,4.5,4,Nice ambiance,"A nice and casual place in the heart of Byblos.
People are friendly there, you can enjoy the music, a fusion & mix between arabic and english. The ambiance is nice.
They have a good house wine.",4
 Byblos Lebanon,12286482,"Rue 30 old town byblos Old Souk, Byblos Lebanon",Rue 30,,https://www.tripadvisor.com/Restaurant_Review-g298264-d12286482-Reviews-Rue_30-Byblos_Mount_Lebanon_Governorate.html?m=66827,4.5,4,Best bar in byblos,My favorite destination when in lebanon! Their bartender is one of the best ive ever met! Must try!! ,5
 Byblos Lebanon,12286482,"Rue 30 old town byblos Old Souk, Byblos Lebanon",Rue 30,,https://www.tripadvisor.com/Restaurant_Review-g298264-d12286482-Reviews-Rue_30-Byblos_Mount_Lebanon_Governorate.html?m=66827,4.5,4,Hospitality from the heart! ,"We we're walking around and decided to stop for a drink. We were immediately welcomed by bartender and the owner of the place. They told us a bit about the area and served the drinks. They didn't have exactly what I asked however they came up with alternative which was highly appreciated! Unfortunately we didn't visit the place in the evening but I'm sure they have fantastic ambience during the night hours by having DJ playing. Great location, heartfelt experience that worth to be tried!!! We will definitely come back 😊",5
 Byblos Lebanon,15817295,"Main Old Souk road Old Souk, Byblos 7111 Lebanon",Reflect Pub,http://www.facebook.com/reflectpub/,https://www.tripadvisor.com/Restaurant_Review-g298264-d15817295-Reviews-Reflect_Pub-Byblos_Mount_Lebanon_Governorate.html?m=66827,5,1,The best cold Beer,"Very friendly atmosphere, quality spirits and cocktails, cold beer, on ressonable price . Paul is there to welcome you.
",5
 Byblos Lebanon,15036026,Byblos Lebanon,Khan Jbeil,https://www.facebook.com/khanjbeil/,https://www.tripadvisor.com/Restaurant_Review-g298264-d15036026-Reviews-Khan_Jbeil-Byblos_Mount_Lebanon_Governorate.html?m=66827,4,1,Nice place,"The food is excellent, the pulled half chicken tasted great but it was over burned, also the shush Tawook, same thing,
We ordered some appetizers,
We got everything as it should, but the grilled cheese rolls, came too late, after we nearly finished our main course.
And they refused to take it back, claiming that they had other orders on the grill. This was not very nice.
At the end they brought us some nice ice cream as a complimentary dessert,
Overall experience was good.
To be repeated often",4
 Byblos Lebanon,23031581,"Mestita Highway, Byblos Lebanon",Black Barn,,https://www.tripadvisor.com/Restaurant_Review-g298264-d23031581-Reviews-Black_Barn-Byblos_Mount_Lebanon_Governorate.html?m=66827,5,1,Very nice restaurant to visit!,"I loved the idea of having three restaurants in one place, you can order whatever you want from three different menus. 
We ordered a pizza, a shawarma and a burger, all of them were so delicious!
I also loved the ambiance and the decoration.
I recommend everyone to visit this place!",5
 Byblos Lebanon,33252723,"Jbeil, Cooperative Of Fishermen And Fisherwoman, Byblos Lebanon",Samket El Mina,,https://www.tripadvisor.com/Restaurant_Review-g298264-d33252723-Reviews-Samket_El_Mina-Byblos_Mount_Lebanon_Governorate.html?m=66827,,0,,,
 Byblos Lebanon,10357941,"Main Street, Bikfaya Lebanon",Casa Di Lolita,,https://www.tripadvisor.com/Restaurant_Review-g1985418-d10357941-Reviews-Casa_Di_Lolita-Bikfaya_Mount_Lebanon_Governorate.html?m=66827,4.4,5,Excellent food,"Beautiful restaurant very good food , friendly staff we spent nice evening there with family. I advise this restaurant , nice garden . ",5
 Byblos Lebanon,10357941,"Main Street, Bikfaya Lebanon",Casa Di Lolita,,https://www.tripadvisor.com/Restaurant_Review-g1985418-d10357941-Reviews-Casa_Di_Lolita-Bikfaya_Mount_Lebanon_Governorate.html?m=66827,4.4,5,Very good Italian ,"Went with friends. To the spot they've taken In LOLA in al NAAS for the summer months. 

Nice garden seating with Pizza Oven in corner. 

Ordered 

Margherita Pizza. Made fresh in front of us and tasted great. 

Truffle Gnocchi. Very good and perfectly cooked. 

Edamame. Biggest portion I have ever seen served. Lol

Bruschetta which was great and fresh. 

Burrata which was cold and fresh and great. 

I wanted the Salmon Tartare but unfortunately it was not available that night. 

And Pain Per Du for dessert. One of the best I have had. 

Will return. 
Will recommend. 

Thx Guys. ",4
 Byblos Lebanon,10357941,"Main Street, Bikfaya Lebanon",Casa Di Lolita,,https://www.tripadvisor.com/Restaurant_Review-g1985418-d10357941-Reviews-Casa_Di_Lolita-Bikfaya_Mount_Lebanon_Governorate.html?m=66827,4.4,5,The best restaurant ,"Its the best italian restaurant in lebanon,the risoto au pesto is the best risoto i've ever tasted in my life",5
 Byblos Lebanon,10357941,"Main Street, Bikfaya Lebanon",Casa Di Lolita,,https://www.tripadvisor.com/Restaurant_Review-g1985418-d10357941-Reviews-Casa_Di_Lolita-Bikfaya_Mount_Lebanon_Governorate.html?m=66827,4.4,5,Very nice restaurant ,"It's a nice Italian restaurant. Romantic ambiance. The food is excellent served in friendly and professional way.
Recommend for a calm dinner.",4
 Byblos Lebanon,5073561,"Main Street, Bsalim 22439 Lebanon",Doudelice,http://restaurantliban.wordpress.com/,https://www.tripadvisor.com/Restaurant_Review-g5111691-d5073561-Reviews-Doudelice-Bsalim_Mount_Lebanon_Governorate.html?m=66827,4.3,4,Good restaurant,"International restaurant , good area and small place but nice cooking , American and Italian and Lebanese food there ",3
 Byblos Lebanon,5073561,"Main Street, Bsalim 22439 Lebanon",Doudelice,http://restaurantliban.wordpress.com/,https://www.tripadvisor.com/Restaurant_Review-g5111691-d5073561-Reviews-Doudelice-Bsalim_Mount_Lebanon_Governorate.html?m=66827,4.3,4,Great View good food,Very friendly staff. We came with a group of 8 and the food came quicker than we expected. The only draw back was starters came with the main meal but if you ask I'm sure it will be better ,5
 Byblos Lebanon,5073561,"Main Street, Bsalim 22439 Lebanon",Doudelice,http://restaurantliban.wordpress.com/,https://www.tripadvisor.com/Restaurant_Review-g5111691-d5073561-Reviews-Doudelice-Bsalim_Mount_Lebanon_Governorate.html?m=66827,4.3,4,Délice!,"Delicious food! it's a must try restaurant :)
Very nice place indeed. Lovely atmosphere. Definitely recommend although slightly pricey . Just have to love it!",5
 Byblos Lebanon,15118302,"Saint-Martin-Saint-Charbel Road, Aannaya Lebanon",Ayloul,https://www.facebook.com/ayloulrestaurant/,https://www.tripadvisor.com/Restaurant_Review-g15276332-d15118302-Reviews-Ayloul-Aannaya_Mount_Lebanon_Governorate.html?m=66827,1,1,Worst Service Ever and Stingy,"we were a group, upon arrival the Hostess who seated us, did not smile, as we were trying to choose from the menu we got confused, she started to show her impatience, she should have said please take your time and I will come back to you. 
We ordered the food, and to our shock, the main dishes like grilled mix plate was so small that it wouldn't feed a 10-year-old kid, the plate was $16. Everything served to us were in tiny portions. Some of what we ordered did not come on time because she forgot to place it with the kitchen, not even an apology! 

We walked out of the restaurant and had agreed that it is our first and last time to come to this Ayloul Restaurant. We do not recommend this place at all.",1
 Byblos Lebanon,16759125,"Seaside road, Byblos 1401 Lebanon",JON Boutique Bar,http://www.facebook.com/JonBoutiqueBar/,https://www.tripadvisor.com/Restaurant_Review-g298264-d16759125-Reviews-JON_Boutique_Bar-Byblos_Mount_Lebanon_Governorate.html?m=66827,,0,,,
 Byblos Lebanon,17847593,"Elysee Street Centre el harf, Byblos Lebanon",Bits & Pizza,,https://www.tripadvisor.com/Restaurant_Review-g298264-d17847593-Reviews-Bits_Pizza-Byblos_Mount_Lebanon_Governorate.html?m=66827,,0,,,
 Byblos Lebanon,6953521,"Al Ramel Street Facing Edde Sands Hotel, Byblos Lebanon",La Table Hafroun,http://www.facebook.com/hafrounlebanesecuisine,https://www.tripadvisor.com/Restaurant_Review-g298264-d6953521-Reviews-La_Table_Hafroun-Byblos_Mount_Lebanon_Governorate.html?m=66827,4.4,17,REVIEW,"One can enjoy a vast array of Lebanese food items and fresh sea food specialties with the most beautiful view and ambience. Prices, service , staff and hygiene are also highly amazing .",4
 Byblos Lebanon,6953521,"Al Ramel Street Facing Edde Sands Hotel, Byblos Lebanon",La Table Hafroun,http://www.facebook.com/hafrounlebanesecuisine,https://www.tripadvisor.com/Restaurant_Review-g298264-d6953521-Reviews-La_Table_Hafroun-Byblos_Mount_Lebanon_Governorate.html?m=66827,4.4,17,Nice restaurant ,"The view is very nice and the place is very nice , we tried many things  the calamare, homos bi har and regular , mtabal, mashawi are great. I didn't like the potato salad( mahrousseh) and the birds at all . The service is a bit slow but ok . The one that i like the most is the knafe woww so good. The special hookah is really nice ... overall this restaurant is recommended!",4
 Byblos Lebanon,6953521,"Al Ramel Street Facing Edde Sands Hotel, Byblos Lebanon",La Table Hafroun,http://www.facebook.com/hafrounlebanesecuisine,https://www.tripadvisor.com/Restaurant_Review-g298264-d6953521-Reviews-La_Table_Hafroun-Byblos_Mount_Lebanon_Governorate.html?m=66827,4.4,17,acceptable food,"acceptable food 
nothing special
slightly overpriced
nice staff
my favourite dish is the small fish -bezre
might not go again",3
 Byblos Lebanon,6953521,"Al Ramel Street Facing Edde Sands Hotel, Byblos Lebanon",La Table Hafroun,http://www.facebook.com/hafrounlebanesecuisine,https://www.tripadvisor.com/Restaurant_Review-g298264-d6953521-Reviews-La_Table_Hafroun-Byblos_Mount_Lebanon_Governorate.html?m=66827,4.4,17,Food and service need to improve,"The food is unfortunately not very satisfying. The meat is chewy and overcooked for lamb, some of the mezze (octopus with provincial sauce) is just over spiced and has extra lemon in it, you loose the initial taste of it, the fwerigh with tomato sauce were tasteless. Hummos and salad were average. Service is slow although we were the only customers at that time. And of course you ask for something and get something else kind of mistakes. 
This venue has a lot of improvements to make",3
